density,alcohol,citric_acid,residual_sugar,pH,type,quality
1.813765182,4.260869565,3.114457831,1.082822086,4.069767442,0,2
3.219201851,2.304347826,3.114457831,3.53297546,2.744186047,0,3
2.889531521,3.086956522,2.951807229,2.670245399,5.046511628,0,3
1.969924812,3.347826087,2.463855422,1.082822086,4.279069767,0,3
2.525159051,2.304347826,2.192771084,1.98006135,3.651162791,0,2
1.969924812,3.347826087,2.463855422,1.082822086,4.279069767,0,3
2.004626952,4.260869565,2.518072289,1.13803681,5.11627907,0,3
1.466743783,7.130434783,2.680722892,1.289877301,4.069767442,0,4
2.438403702,4.130434783,2.518072289,2.11809816,4.697674419,0,3
2.438403702,4.130434783,2.518072289,2.104294479,4.697674419,0,3
2.438403702,4.130434783,2.518072289,2.104294479,4.697674419,0,3
2.438403702,4.260869565,3.060240964,2.062883436,5.325581395,0,4
2.438403702,4.130434783,2.518072289,2.11809816,4.697674419,0,3
2.438403702,4.130434783,2.518072289,2.104294479,4.697674419,0,3
2.785425101,2.826086957,3.710843373,2.753067485,3.581395349,0,2
2.126084442,2.434782609,2.463855422,1.082822086,3.372093023,0,2
2.854829381,2.695652174,3.548192771,2.794478528,3.651162791,0,2
2.785425101,2.826086957,3.710843373,2.753067485,3.581395349,0,2
1.969924812,3.347826087,1.542168675,1.069018405,4.418604651,0,2
2.091382302,3.47826087,2.843373494,1.234662577,4.209302326,0,4
2.160786582,2.565217391,1.487951807,1.124233129,3.441860465,0,1
1.883169462,6.347826087,2.951807229,1.897239264,5.395348837,0,5
1.848467322,6.47826087,3.006024096,1.773006135,5.604651163,0,4
2.108733372,3.347826087,2.734939759,1.262269939,4.837209302,0,2
1.605552342,6.739130435,2.734939759,1.110429448,5.395348837,0,5
2.091382302,3.47826087,2.843373494,1.234662577,4.209302326,0,4
2.091382302,2.565217391,1.21686747,1.082822086,4.76744186,0,2
1.727009832,5.695652174,3.006024096,1.13803681,4.976744186,0,4
2.160786582,4.130434783,2.084337349,1.828220859,5.046511628,0,3
1.466743783,7.391304348,2.518072289,1.220858896,5.953488372,0,5
2.802776171,2.695652174,3.385542169,2.601226994,4.76744186,0,3
2.802776171,4.913043478,2.951807229,3.788343558,4.348837209,0,3
2.143435512,5.565217391,2.734939759,2.435582822,4.627906977,0,0
1.744360902,6.739130435,2.463855422,1.27607362,6.651162791,0,2
2.924233661,3.347826087,2.301204819,2.849693252,6.023255814,0,3
2.924233661,3.347826087,2.301204819,2.849693252,6.023255814,0,3
2.004626952,4.260869565,2.572289157,1.13803681,6.302325581,0,4
2.733371891,2.434782609,2.084337349,2.283742331,3.162790698,0,2
1.865818392,3.739130435,2.355421687,1.082822086,4.627906977,0,2
2.039329092,4.391304348,1.759036145,1.289877301,6.162790698,0,4
1.917871602,4.260869565,2.463855422,1.13803681,5.813953488,0,4
2.004626952,4.260869565,2.572289157,1.13803681,6.302325581,0,4
2.924233661,3.347826087,2.301204819,2.849693252,6.023255814,0,3
1.362637363,7.391304348,2.680722892,1.124233129,5.046511628,0,4
2.473105842,2.956521739,2.463855422,2.104294479,2.604651163,0,2
1.917871602,3.347826087,2.734939759,1.055214724,4.976744186,0,3
2.733371891,1.652173913,2.897590361,2.173312883,5.534883721,0,2
2.473105842,2.956521739,2.463855422,2.104294479,2.604651163,0,2
2.924233661,2.695652174,2.572289157,3.015337423,4.488372093,0,2
2.768074031,2.956521739,2.030120482,2.628834356,5.395348837,0,2
2.056680162,2.826086957,2.138554217,1.220858896,4.139534884,0,3
2.820127241,1.913043478,4.361445783,2.435582822,4.069767442,0,2
2.577212261,2.173913043,4.144578313,2.297546012,2.604651163,0,2
2.473105842,2.826086957,2.734939759,2.159509202,4.488372093,0,3
2.056680162,2.826086957,2.138554217,1.220858896,4.139534884,0,3
2.820127241,1.913043478,4.361445783,2.435582822,4.069767442,0,2
3.097744361,3.086956522,3.873493976,3.422546012,3.581395349,0,2
2.941584731,2.695652174,4.795180723,2.594325153,2.953488372,0,3
2.143435512,3.608695652,2.843373494,1.386503067,3.930232558,0,2
1.501445922,6.869565217,2.572289157,1.193251534,4.697674419,0,3
2.264893002,3.086956522,2.680722892,1.579754601,5.465116279,0,4
2.160786582,2.826086957,2.192771084,1.538343558,4.627906977,0,3
2.629265471,2.956521739,3.765060241,2.435582822,3.162790698,0,2
1.379988433,6.739130435,2.951807229,1.069018405,2.88372093,0,4
1.969924812,4.260869565,2.518072289,1.124233129,3.720930233,0,3
2.195488722,2.565217391,1.704819277,1.151840491,2.744186047,0,3
1.987275882,4.130434783,2.789156627,1.151840491,5.186046512,0,3
2.611914401,2.565217391,2.843373494,2.145705521,4.488372093,0,2
1.796414112,4.391304348,3.222891566,1.096625767,5.255813953,0,3
2.750722961,2.956521739,2.301204819,2.753067485,5.325581395,0,2
2.611914401,2.565217391,2.843373494,2.145705521,4.488372093,0,2
2.438403702,3.086956522,2.626506024,1.828220859,4.976744186,0,2
2.021978022,3.217391304,3.060240964,1.124233129,6.23255814,0,3
1.987275882,3.217391304,3.006024096,1.124233129,6.162790698,0,3
1.779063042,4.52173913,2.518072289,1.096625767,3.651162791,0,3
2.126084442,4.260869565,2.572289157,1.13803681,5.325581395,0,3
2.577212261,2.173913043,2.680722892,1.966257669,3.860465116,0,3
1.484094853,6.347826087,2.951807229,1.055214724,3.581395349,0,3
1.466743783,7.130434783,3.114457831,1.13803681,4.697674419,0,4
2.542510121,3.47826087,2.409638554,2.145705521,4.209302326,0,3
1.622903412,5.434782609,2.518072289,1.165644172,4.348837209,0,3
2.195488722,4.52173913,3.060240964,1.56595092,5.534883721,0,3
1.727009832,6.869565217,1.704819277,1.883435583,5.255813953,0,3
2.820127241,1.782608696,4.361445783,2.40797546,3.511627907,0,1
1.570850202,6.869565217,2.734939759,1.13803681,4.976744186,0,3
1.848467322,3.608695652,2.843373494,1.055214724,4.837209302,0,2
2.820127241,1.782608696,4.361445783,2.40797546,3.511627907,0,1
3.063042221,2.956521739,3.927710843,3.222392638,3.511627907,0,3
2.802776171,3.086956522,4.144578313,2.877300613,3.790697674,0,3
2.143435512,3.47826087,2.626506024,1.227760736,4.348837209,0,3
2.143435512,3.47826087,2.572289157,1.227760736,4.279069767,0,2
2.889531521,2.173913043,2.680722892,2.601226994,3.372093023,0,3
2.889531521,2.173913043,2.680722892,2.601226994,3.372093023,0,3
2.264893002,2.043478261,2.409638554,1.372699387,3.023255814,0,2
2.160786582,3.608695652,2.463855422,1.179447853,7.418604651,0,4
1.622903412,6.217391304,2.518072289,1.400306748,6.023255814,0,3
2.160786582,3.608695652,2.463855422,1.179447853,7.418604651,0,4
1.865818392,3.608695652,1.65060241,1.096625767,4.418604651,0,3
1.640254482,6.347826087,2.897590361,1.165644172,3.720930233,0,3
2.039329092,4.913043478,2.951807229,1.634969325,4.069767442,0,3
1.761711972,5.173913043,2.789156627,1.110429448,4.418604651,0,3
2.403701562,4,2.734939759,2.159509202,4.139534884,0,4
1.952573742,4.130434783,2.409638554,1.220858896,5.534883721,0,3
2.091382302,2.434782609,3.006024096,1.13803681,3.511627907,0,2
1.848467322,4.130434783,3.277108434,1.151840491,2.953488372,0,3
1.813765182,4.652173913,2.518072289,1.179447853,5.953488372,0,3
2.230190862,5.826086957,2.843373494,2.656441718,4.279069767,0,2
2.230190862,3.347826087,2.409638554,1.207055215,3.302325581,0,2
2.230190862,3.347826087,2.409638554,1.207055215,3.302325581,0,2
1.518796992,5.434782609,3.168674699,1.096625767,3.162790698,0,3
1.466743783,5.173913043,2.734939759,1.151840491,3.162790698,0,3
1.536148062,5.434782609,3.006024096,1.055214724,5.534883721,0,2
2.091382302,2.565217391,3.114457831,1.372699387,3.581395349,0,3
1.605552342,6.869565217,3.493975904,1.607361963,3.23255814,0,1
1.466743783,7,2.192771084,1.165644172,5.465116279,0,3
1.432041643,6.47826087,1.108433735,1.13803681,6.023255814,0,3
1.883169462,5.173913043,3.548192771,1.538343558,6.860465116,0,3
2.316946212,3.217391304,2.897590361,1.593558282,5.953488372,0,3
2.282244072,2.695652174,3.602409639,1.469325153,3.372093023,0,2
2.820127241,2.304347826,2.951807229,2.739263804,3.023255814,0,3
2.820127241,2.304347826,2.951807229,2.739263804,3.023255814,0,3
2.820127241,2.304347826,2.951807229,2.739263804,3.023255814,0,3
3.010989011,2.434782609,3.765060241,3.029141104,3.581395349,0,2
3.010989011,2.434782609,3.765060241,3.029141104,3.581395349,0,2
2.820127241,2.304347826,2.951807229,2.739263804,3.023255814,0,3
1.848467322,4.130434783,2.626506024,1.124233129,5.11627907,0,2
2.455754772,2.956521739,2.301204819,1.545245399,5.534883721,0,3
2.421052632,5.434782609,2.680722892,2.283742331,6.162790698,0,1
2.820127241,1.913043478,4.524096386,2.352760736,4.069767442,0,2
1.848467322,3.47826087,2.897590361,1.069018405,5.325581395,0,3
2.403701562,3.47826087,3.222891566,2.11809816,4.488372093,0,3
2.941584731,2.304347826,1.921686747,2.835889571,4.418604651,0,3
2.074031232,3.608695652,2.192771084,1.110429448,6.372093023,0,3
2.507807981,3.217391304,2.301204819,1.911042945,6.372093023,0,3
1.883169462,5.956521739,3.277108434,1.179447853,5.046511628,0,3
1.987275882,3.869565217,2.680722892,1.151840491,6.372093023,0,4
2.820127241,1.913043478,4.524096386,2.352760736,4.069767442,0,2
2.820127241,3.086956522,3.765060241,2.794478528,3.441860465,0,4
1.779063042,5.304347826,2.843373494,1.082822086,2.465116279,0,4
1.518796992,6.347826087,2.843373494,1.13803681,2.953488372,0,4
2.820127241,3.086956522,3.765060241,2.794478528,3.441860465,0,4
1.518796992,6.347826087,2.843373494,1.13803681,2.953488372,0,4
1.779063042,5.304347826,2.843373494,1.082822086,2.465116279,0,4
2.924233661,2.826086957,4.84939759,2.601226994,2.813953488,0,2
2.021978022,4.130434783,2.301204819,1.13803681,5.186046512,0,3
2.698669751,2.956521739,2.301204819,2.587423313,4.697674419,0,2
1.674956622,6.608695652,3.385542169,1.496932515,3.023255814,0,3
2.421052632,3.47826087,3.277108434,2.173312883,3.790697674,0,4
1.917871602,3.739130435,1.542168675,1.13803681,4.627906977,0,2
2.698669751,2.565217391,2.463855422,2.13190184,3.581395349,0,3
1.987275882,4.130434783,2.192771084,1.110429448,3.511627907,0,4
2.282244072,2.434782609,2.626506024,1.496932515,4.348837209,0,2
2.663967611,3.608695652,3.060240964,2.338957055,3.790697674,0,3
2.264893002,5.565217391,2.843373494,2.628834356,3.860465116,0,3
1.987275882,3.347826087,3.710843373,1.220858896,3.511627907,0,2
2.004626952,3.347826087,3.765060241,1.220858896,3.511627907,0,3
2.334297282,2.826086957,2.463855422,1.634969325,4.279069767,0,3
2.820127241,1.913043478,4.578313253,2.40797546,3.302325581,0,2
1.709658762,5.695652174,2.572289157,1.289877301,5.186046512,0,4
3.010989011,2.043478261,3.927710843,3.167177914,3.23255814,0,2
1.501445922,7.130434783,2.843373494,1.289877301,4.069767442,0,4
1.674956622,5.826086957,2.789156627,1.179447853,4.139534884,0,4
2.074031232,3.869565217,2.626506024,1.165644172,3.860465116,0,3
2.074031232,3.869565217,2.572289157,1.165644172,3.860465116,0,3
1.484094853,7.130434783,2.789156627,1.303680982,4,0,4
1.709658762,5.695652174,2.572289157,1.289877301,5.186046512,0,4
1.709658762,6.608695652,2.409638554,1.745398773,5.604651163,0,4
2.820127241,1.913043478,4.578313253,2.40797546,3.302325581,0,2
2.195488722,2.826086957,2.192771084,1.496932515,5.395348837,0,2
2.316946212,3.739130435,2.192771084,1.800613497,3.860465116,0,3
2.438403702,3.217391304,2.192771084,2.394171779,1.976744186,0,3
2.021978022,3.739130435,2.626506024,1.13803681,5.88372093,0,4
2.438403702,3.217391304,2.192771084,2.394171779,1.976744186,0,3
2.594563331,2.173913043,2.626506024,2.007668712,3.860465116,0,3
1.848467322,4.652173913,2.355421687,1.151840491,6.23255814,0,4
1.952573742,4.652173913,2.463855422,1.207055215,5.88372093,0,4
2.368999422,2.956521739,2.789156627,1.717791411,4.279069767,0,3
2.941584731,2.434782609,3.710843373,2.918711656,2.534883721,0,2
1.848467322,4.782608696,3.006024096,1.082822086,5.186046512,0,3
2.681318681,2.826086957,2.789156627,2.311349693,4.348837209,0,2
1.588201272,4.652173913,1.379518072,1.069018405,2.744186047,0,2
1.570850202,4.652173913,1.325301205,1.055214724,2.744186047,0,2
1.952573742,4.260869565,3.060240964,1.041411043,6.093023256,0,4
2.681318681,2.826086957,2.789156627,2.311349693,4.348837209,0,2
1.987275882,4.652173913,3.006024096,1.593558282,4.139534884,0,3
2.351648352,4.260869565,2.572289157,2.490797546,5.395348837,0,5
1.657605552,5.565217391,3.168674699,1.110429448,3.511627907,0,4
2.143435512,2.826086957,2.897590361,1.110429448,3.720930233,0,3
1.744360902,4.652173913,3.168674699,1.110429448,2.11627907,0,3
1.588201272,4.652173913,1.379518072,1.069018405,2.744186047,0,2
1.570850202,4.652173913,1.325301205,1.055214724,2.744186047,0,2
1.917871602,3.347826087,3.656626506,1.124233129,2.88372093,0,3
1.917871602,3.347826087,3.656626506,1.124233129,2.88372093,0,3
2.629265471,3.086956522,2.572289157,1.952453988,5.953488372,0,2
2.629265471,3.086956522,2.572289157,1.952453988,5.953488372,0,2
3.115095431,2.956521739,2.355421687,3.367331288,5.325581395,0,2
2.629265471,4.52173913,2.897590361,1.70398773,6.302325581,0,3
1.640254482,6.739130435,2.518072289,1.358895706,4.697674419,0,5
1.848467322,5.043478261,3.168674699,1.510736196,3.581395349,0,3
2.854829381,2.043478261,4.686746988,2.435582822,2.88372093,0,2
2.854829381,1.913043478,4.686746988,2.421779141,2.953488372,0,2
2.854829381,1.913043478,4.686746988,2.421779141,2.953488372,0,2
2.854829381,2.043478261,4.686746988,2.435582822,2.88372093,0,2
1.709658762,5.826086957,2.789156627,1.248466258,4.418604651,0,4
1.987275882,4.782608696,2.463855422,1.179447853,4.558139535,0,3
1.987275882,4.652173913,2.463855422,1.165644172,4.558139535,0,3
2.021978022,3.086956522,2.626506024,1.110429448,3.790697674,0,3
3.115095431,2.304347826,3.222891566,3.236196319,4.209302326,0,2
2.629265471,2.304347826,3.331325301,2.145705521,1.906976744,0,2
2.143435512,4.130434783,1.65060241,1.828220859,5.465116279,0,3
1.727009832,5.434782609,2.843373494,1.069018405,4.558139535,0,2
2.091382302,2.695652174,1.325301205,1.110429448,4.76744186,0,2
2.403701562,4.913043478,2.572289157,2.753067485,5.255813953,0,5
2.941584731,2.434782609,1.65060241,2.352760736,5.186046512,0,1
2.490456912,2.826086957,2.301204819,1.773006135,4.558139535,0,3
2.490456912,2.826086957,2.301204819,1.773006135,4.558139535,0,3
1.779063042,4.260869565,2.789156627,1.082822086,4.209302326,0,3
3.219201851,2.043478261,3.277108434,3.408742331,4.488372093,0,2
3.219201851,2.043478261,3.277108434,3.408742331,4.488372093,0,2
2.126084442,4.52173913,2.789156627,1.579754601,4.76744186,0,3
2.750722961,2.956521739,2.084337349,2.656441718,5.255813953,0,2
2.074031232,4.782608696,2.518072289,1.538343558,5.953488372,0,3
2.091382302,4.652173913,2.355421687,1.538343558,6.372093023,0,3
2.039329092,4.652173913,2.518072289,1.56595092,5.813953488,0,4
2.820127241,2.565217391,2.355421687,2.559815951,3.651162791,0,2
2.143435512,4,1.759036145,1.607361963,5.046511628,0,2
2.143435512,4,1.759036145,1.717791411,5.046511628,0,2
1.674956622,4.913043478,2.572289157,1.082822086,5.325581395,0,4
2.872180451,2.304347826,2.355421687,2.697852761,4.697674419,0,1
2.733371891,4.130434783,2.789156627,2.835889571,5.465116279,0,3
2.698669751,2.956521739,2.518072289,2.504601227,5.11627907,0,2
2.681318681,2.956521739,2.572289157,2.490797546,5.11627907,0,2
2.559861191,2.304347826,2.355421687,1.993865031,4.627906977,0,2
2.021978022,2.956521739,4.903614458,1.069018405,3.581395349,0,1
2.768074031,2.304347826,2.843373494,2.601226994,4.069767442,0,3
2.264893002,3.608695652,1.65060241,1.731595092,4.069767442,0,2
2.993637941,2.434782609,2.843373494,2.904907975,3.441860465,0,4
2.993637941,2.434782609,2.843373494,2.904907975,3.441860465,0,4
2.993637941,2.434782609,2.843373494,2.904907975,3.441860465,0,4
2.993637941,2.434782609,2.843373494,2.904907975,3.441860465,0,4
2.750722961,2.956521739,2.409638554,2.615030675,5.325581395,0,3
1.796414112,5.434782609,3.006024096,1.262269939,5.255813953,0,4
1.848467322,6.47826087,2.897590361,1.648773006,3.720930233,0,3
2.056680162,5.304347826,2.897590361,1.593558282,3.23255814,0,3
2.126084442,3.869565217,2.138554217,1.358895706,4.697674419,0,2
1.761711972,5.304347826,2.355421687,1.345092025,4.627906977,0,2
1.883169462,3.608695652,1.86746988,1.110429448,4,0,1
2.091382302,2.826086957,2.409638554,1.179447853,4,0,2
2.403701562,6.47826087,2.843373494,2.849693252,5.534883721,0,4
2.750722961,2.565217391,1.542168675,2.062883436,5.744186047,0,1
2.091382302,2.826086957,2.409638554,1.179447853,4,0,2
2.507807981,3.086956522,3.060240964,1.938650307,5.395348837,0,3
2.264893002,2.956521739,2.192771084,1.110429448,4.906976744,0,2
1.640254482,6.869565217,3.006024096,1.151840491,5.395348837,0,3
2.507807981,3.086956522,3.060240964,1.938650307,5.395348837,0,3
1.935222672,3.608695652,2.355421687,1.096625767,5.395348837,0,3
2.646616541,2.695652174,3.710843373,2.518404908,4.209302326,0,2
2.750722961,2.695652174,2.409638554,2.187116564,3.930232558,0,3
1.709658762,5.695652174,2.951807229,1.151840491,4.976744186,0,3
2.368999422,6.869565217,2.843373494,2.918711656,5.604651163,0,5
1.987275882,4.391304348,2.626506024,1.207055215,5.465116279,0,3
2.681318681,2.826086957,3.710843373,2.394171779,3.511627907,0,2
2.455754772,2.434782609,2.355421687,1.869631902,4.279069767,0,3
2.906882591,2.304347826,2.355421687,2.573619632,4.558139535,0,3
1.674956622,5.956521739,3.060240964,1.572852761,5.88372093,0,4
1.674956622,5.956521739,3.060240964,1.572852761,5.88372093,0,4
1.674956622,5.956521739,3.060240964,1.572852761,5.88372093,0,4
1.848467322,3.608695652,1.759036145,1.110429448,4.139534884,0,2
2.039329092,3.217391304,4.740963855,1.096625767,3.372093023,0,2
2.716020821,2.956521739,2.355421687,2.476993865,4.627906977,0,3
2.334297282,2.826086957,2.734939759,1.538343558,3.790697674,0,2
1.900520532,5.173913043,2.680722892,1.151840491,3.162790698,0,2
2.820127241,2.304347826,2.409638554,2.739263804,4.697674419,0,2
2.160786582,4.52173913,2.897590361,1.676380368,5.046511628,0,4
2.958935801,2.304347826,2.626506024,2.711656442,3.511627907,0,1
2.750722961,2.434782609,2.626506024,2.394171779,3.930232558,0,3
1.883169462,4.652173913,3.006024096,1.193251534,4.76744186,0,4
2.108733372,3.739130435,2.843373494,1.179447853,5.11627907,0,1
2.264893002,3.47826087,1.86746988,1.800613497,4.139534884,0,3
2.230190862,3.347826087,1.86746988,1.786809816,4.139534884,0,2
2.264893002,3.347826087,1.759036145,1.786809816,4.139534884,0,2
3.184499711,2.956521739,4.144578313,3.332822086,4.069767442,0,3
2.837478311,2.956521739,2.518072289,2.946319018,4.558139535,0,2
1.709658762,5.043478261,2.843373494,1.055214724,4.558139535,0,3
2.924233661,2.956521739,3.765060241,2.960122699,3.372093023,0,2
2.924233661,2.956521739,3.765060241,2.960122699,3.372093023,0,2
2.941584731,2.826086957,3.602409639,2.877300613,3.372093023,0,2
2.889531521,3.217391304,4.795180723,2.725460123,3.372093023,0,2
